id,nct_id,agency_class,lead_or_collaborator,name,new_class
7802422,NCT00743782,NIH,lead,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),Government Agency
7762643,NCT00373711,OTHER,lead,Stanford University,University
7762740,NCT00374595,OTHER,lead,University of Nebraska,University
7762741,NCT00374595,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
7762752,NCT00374712,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
7762753,NCT00374712,OTHER_GOV,collaborator,"Institut National de la Santé Et de la Recherche Médicale, France",Other
7652688,NCT00729157,NIH,lead,National Cancer Institute (NCI),Government Agency
7764498,NCT00395902,INDUSTRY,lead,Amgen,Other
7652802,NCT00732615,INDUSTRY,lead,Shire,Other
7802483,NCT00744302,OTHER,lead,Sun Yat-sen University,University
7763708,NCT00385983,OTHER,lead,Brazilian Society of Head and Neck Surgery,Other
7763709,NCT00385983,INDUSTRY,collaborator,Johnson & Johnson,Other
8073053,NCT03577951,OTHER,lead,Fujian Medical University,University
7764852,NCT00400465,OTHER,lead,Khon Kaen University,University
7764604,NCT00397475,OTHER,lead,"University Hospital, Saarland",Health care Institution
7653399,NCT00754442,OTHER,lead,"University of Maryland, Baltimore",University
7802778,NCT00747760,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
7802779,NCT00747760,NIH,collaborator,National Institutes of Health (NIH),Government Agency
7765090,NCT00403598,OTHER_GOV,lead,Sheba Medical Center,Health care Institution
7765091,NCT00403598,OTHER,collaborator,Ben-Gurion University of the Negev,University
7765250,NCT00405405,OTHER,lead,Sidney Kimmel Cancer Center at Thomas Jefferson University,Health care Institution
7765251,NCT00405405,INDUSTRY,collaborator,"Genentech, Inc.",Industry
7802939,NCT00749697,OTHER,lead,Royal Marsden NHS Foundation Trust,Other
7767400,NCT00432939,OTHER,lead,Columbia University,University
7765974,NCT00415233,OTHER,lead,"University College, London",University
7766006,NCT00415584,OTHER,lead,Montefiore Medical Center,Health care Institution
7766252,NCT00418600,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
7803124,NCT00752401,OTHER,lead,Medical University of Vienna,University
8073446,NCT03574051,OTHER,lead,First Affiliated Hospital of Harbin Medical University,Health care Institution
7766664,NCT00424151,INDIV,lead,"Silkiss, Rona Z., M.D., FACS",Other
7766665,NCT00424151,UNKNOWN,collaborator,"Lauer, Simeon, M.D.",Other
7766666,NCT00424151,UNKNOWN,collaborator,"Reier, Alice M.D.",Other
7766667,NCT00424151,UNKNOWN,collaborator,"Coleman, Morton M.D.",Other
7767206,NCT00430547,OTHER_GOV,lead,Barwon Health,Other
7767207,NCT00430547,OTHER,collaborator,University of Melbourne,University
7767208,NCT00430547,OTHER,collaborator,"National Health and Medical Research Council, Australia",Other
7767338,NCT00432146,OTHER,lead,Istanbul University,University
7767401,NCT00432939,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
7767657,NCT00435851,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
7803268,NCT00754182,OTHER,lead,Azienda Ospedaliero-Universitaria di Modena,Health care Institution
7767658,NCT00435851,OTHER_GOV,collaborator,"National Cancer Institute, France",Government Agency
7767820,NCT00437931,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
7767956,NCT00439478,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
8073849,NCT03569787,OTHER,lead,University Hospitals Coventry and Warwickshire NHS Trust,Health care Institution
7768481,NCT00446329,OTHER,lead,Papageorgiou General Hospital,Health care Institution
7768916,NCT00451880,INDUSTRY,lead,Exelixis,Other
7767937,NCT00439127,OTHER,lead,Oncology Institute of Southern Switzerland,Other
8120463,NCT03170804,OTHER,lead,Aventura Hospital and Medical Center,Health care Institution
7768932,NCT00452049,OTHER,lead,Universitaire Ziekenhuizen Leuven,Other
7769075,NCT00454077,OTHER,lead,University of Siena,University
7769088,NCT00454350,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
7770210,NCT00467506,OTHER,lead,Nantes University Hospital,Health care Institution
7654265,NCT00784303,INDUSTRY,lead,Eisai Inc.,Industry
7769545,NCT00459459,OTHER,lead,National Taiwan University Hospital,Health care Institution
7769549,NCT00459498,OTHER,lead,University of Sao Paulo,University
7769550,NCT00459498,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
7769824,NCT00463021,INDUSTRY,lead,"Genzyme, a Sanofi Company",Other
7654812,NCT00803712,INDUSTRY,lead,Amgen,Other
7673209,NCT01414114,INDUSTRY,lead,KAI Pharmaceuticals,Other
7771293,NCT00480428,NIH,lead,National Cancer Institute (NCI),Government Agency
7770362,NCT00469599,OTHER,lead,Zealand University Hospital,Health care Institution
7770448,NCT00470496,OTHER,lead,Roswell Park Cancer Institute,Other
7770449,NCT00470496,NIH,collaborator,National Cancer Institute (NCI),Government Agency
7770518,NCT00471458,OTHER,lead,Tampere University,University
8074142,NCT03566537,OTHER,lead,Aristotle University Of Thessaloniki,University
8120767,NCT03167385,OTHER,lead,Tianjin Medical University Cancer Institute and Hospital,Health care Institution
8074230,NCT03565536,OTHER,lead,Fujian Medical University,University
7772740,NCT00498238,OTHER_GOV,lead,Assaf-Harofeh Medical Center,Health care Institution
7772291,NCT00493103,OTHER,lead,University of Sao Paulo,University
7772292,NCT00493103,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
8125873,NCT03123406,INDUSTRY,lead,"Kyowa Hakko Kirin China Pharmaceutical Co., LTD.",Industry
7772676,NCT00497484,OTHER,lead,University of Milan,University
7772677,NCT00497484,INDUSTRY,collaborator,Eli Lilly and Company,Other
7772684,NCT00497575,OTHER,lead,Zhejiang University,University
7804425,NCT00770016,OTHER,lead,University of Aarhus,University
7804426,NCT00770016,UNKNOWN,collaborator,"MR Research Center, Skejby Sygehus, Brendstrupgaardsvej 100, 8200 Aarhus N",Other
7773308,NCT00505479,OTHER,lead,Zhejiang University,University
7772953,NCT00501215,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
7773257,NCT00505011,OTHER,lead,"University of Campinas, Brazil",University
7773258,NCT00505011,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
7773708,NCT00510640,OTHER,lead,"University Hospital, Bordeaux",Health care Institution
7773485,NCT00507897,OTHER,lead,Yaroslavl State Medical Academy,Other
7773597,NCT00509483,OTHER,lead,University of Sao Paulo,University
7773598,NCT00509483,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
7773709,NCT00510640,INDUSTRY,collaborator,Pfizer,Other
7773913,NCT00513032,OTHER,lead,"University Hospital, Geneva",Health care Institution
7774973,NCT00525122,OTHER_GOV,lead,"Medisch Centrum Rijnmond-Zuid, Netherlands",Other
7655804,NCT04623801,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
7774713,NCT00522028,OTHER,collaborator,Rikshospitalet University Hospital,Health care Institution
7774714,NCT00522028,OTHER,collaborator,Göteborg University,University
7774715,NCT00522028,OTHER,collaborator,"Rigshospitalet, Denmark",Health care Institution
7774716,NCT00522028,OTHER,collaborator,Karolinska University Hospital,Health care Institution
7774717,NCT00522028,OTHER,collaborator,Uppsala University Hospital,Health care Institution
7774718,NCT00522028,OTHER,collaborator,Haukeland University Hospital,Health care Institution
7774719,NCT00522028,OTHER,collaborator,St. Olavs Hospital,Health care Institution
7774910,NCT00524238,OTHER,lead,University of Aarhus,University
7774712,NCT00522028,OTHER,lead,Oslo University Hospital,Health care Institution
7775129,NCT00527085,INDUSTRY,lead,Amgen,Other
7775145,NCT00527267,INDUSTRY,lead,Amgen,Other
7776832,NCT03157128,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
7775241,NCT00528502,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
7775481,NCT00531713,OTHER,lead,Copenhagen University Hospital at Herlev,Health care Institution
7805328,NCT00782366,OTHER,lead,Mayo Clinic,Health care Institution
8075157,NCT03555487,OTHER,lead,National Taiwan University Hospital,Health care Institution
7805248,NCT00781417,FED,lead,Atlanta VA Medical Center,Health care Institution
7805249,NCT00781417,OTHER,collaborator,Emory University,University
7776282,NCT04583735,INDUSTRY,lead,"Horizon Therapeutics USA, Inc.",Industry
7776833,NCT03157128,INDUSTRY,collaborator,Eli Lilly and Company,Other
7777649,NCT00538720,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
7777571,NCT00537797,OTHER,lead,Washington University School of Medicine,University
7777368,NCT00535561,OTHER,lead,Duzce University,University
7656463,NCT00823303,OTHER,lead,Washington University School of Medicine,University
7805462,NCT00784173,OTHER,lead,Pontificia Universidade Catolica de Sao Paulo,University
7656464,NCT00823303,OTHER,collaborator,Henry Ford Hospital,Health care Institution
7656465,NCT00823303,OTHER,collaborator,"Feinberg School of Medicine, Northwestern University",University
7656467,NCT00823303,INDUSTRY,collaborator,Abbott,Other
7778759,NCT00552253,OTHER,lead,National Taiwan University Hospital,Health care Institution
8121392,NCT03160482,OTHER,lead,Robert Day,Other
7778784,NCT00552487,OTHER,lead,University of Wuerzburg,University
7656466,NCT00823303,OTHER,collaborator,NorthShore University HealthSystem,University
7656608,NCT00828347,OTHER,lead,Kumamoto University,University
7778693,NCT00551486,OTHER,lead,Chungnam National University,Health care Institution
7805677,NCT00786552,OTHER,lead,University Hospital Schleswig-Holstein,Health care Institution
8121447,NCT03160274,NIH,collaborator,National Institute of General Medical Sciences (NIGMS),Government Agency
8121446,NCT03160274,OTHER,lead,The University of Texas Health Science Center at San Antonio,University
7779127,NCT00556530,OTHER,lead,Albert Einstein College of Medicine,Other
7779128,NCT00556530,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)",Other
7779427,NCT00560300,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
7780145,NCT00568438,OTHER,lead,Stanford University,University
8075956,NCT03547648,OTHER,lead,Istanbul University,University
7781776,NCT00588432,OTHER,lead,Mayo Clinic,Health care Institution
7780250,NCT00569920,OTHER_GOV,lead,Sykehuset Telemark,Other
8121553,NCT03158961,OTHER,lead,The University of Hong Kong,University
7780525,NCT00573573,OTHER,lead,GAAD Medical Research Institute Inc.,Industry
7781143,NCT00580320,OTHER,lead,Virginia Commonwealth University,University
7780339,NCT00571077,OTHER,lead,Hadassah Medical Organization,Other
7780340,NCT00571077,FED,collaborator,Walter Reed Army Medical Center,Health care Institution
7780341,NCT00571090,OTHER,lead,Istanbul Science University,University
7780342,NCT00571090,OTHER,collaborator,Group Florence Nightingale,Other
8076305,NCT03543891,OTHER,lead,First Affiliated Hospital of Harbin Medical University,Health care Institution
7806159,NCT00792857,INDUSTRY,lead,"OPKO IP Holdings II, Inc.",Industry
7658357,NCT00891813,INDUSTRY,lead,Abbott,Other
7781967,NCT00591032,OTHER,lead,Ruhr University of Bochum,Health care Institution
7781968,NCT00591032,UNKNOWN,collaborator,Wissenschaftskommission des Universitaetsklinikums Bergmannsheil,Other
7781969,NCT00591032,UNKNOWN,collaborator,Private Sponsor (Chantal C. Guilhemotonia-Urban),Other
7806228,NCT00793689,OTHER,lead,Aristotle University Of Thessaloniki,University
7806229,NCT00793689,OTHER,collaborator,AHEPA University Hospital,Health care Institution
7782825,NCT00601328,INDUSTRY,lead,Roxane Laboratories,Other
7806260,NCT00794053,OTHER,lead,University of Alexandria,University
7782559,NCT00598364,OTHER,lead,OHSU Knight Cancer Institute,Other
7783022,NCT00604318,OTHER,lead,Copenhagen University Hospital at Herlev,Health care Institution
7783023,NCT00604318,OTHER,collaborator,Odense University Hospital,Health care Institution
7806462,NCT00796913,OTHER,lead,Aalborg University Hospital,Health care Institution
7806376,NCT00795782,OTHER,lead,Samsung Medical Center,Health care Institution
8121714,NCT03157466,OTHER,lead,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Other
7658481,NCT00896454,INDUSTRY,lead,Amgen,Other
7785239,NCT05002998,INDUSTRY,lead,"Horizon Therapeutics USA, Inc.",Industry
7784521,NCT03960554,OTHER,lead,"Thomas Nickolas, MD MS",Other
8126177,NCT03120221,OTHER,lead,Clalit Health Services,Other
7784514,NCT03986593,OTHER,lead,Instituto do Cancer do Estado de São Paulo,Other
7784515,NCT03986593,OTHER,collaborator,University of Sao Paulo General Hospital,Health care Institution
8077101,NCT03535090,OTHER,lead,Piotr Miskiewicz,Other
7786437,NCT05263141,OTHER,lead,Sun Yat-sen University,University
7806752,NCT00800358,OTHER_GOV,lead,"Penang Hospital, Malaysia",Health care Institution
7806753,NCT00800358,OTHER_GOV,collaborator,"Ministry of Health, Malaysia",Other
7785418,NCT04542278,OTHER,lead,"University of Wisconsin, Madison",University
7786106,NCT05334771,OTHER,lead,Assiut University,University
7786169,NCT05334069,OTHER,lead,Alliance for Clinical Trials in Oncology,Other
7786170,NCT05334069,NIH,collaborator,National Cancer Institute (NCI),Government Agency
7854140,NCT01320813,OTHER,lead,Centre Hospitalier Universitaire de Nīmes,Health care Institution
8078028,NCT04420754,INDUSTRY,lead,"AffyImmune Therapeutics, Inc.",Industry
7659298,NCT00928408,INDUSTRY,lead,Amgen,Other
7786899,NCT04991493,OTHER,lead,Affiliated Cancer Hospital of Shantou University Medical College,Health care Institution
7854281,NCT01322165,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)",Other
7854282,NCT01322165,NIH,collaborator,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),Government Agency
7855265,NCT01333267,OTHER,lead,University of Pittsburgh,University
8122562,NCT03149354,OTHER,lead,"Centre Hospitalier Universitaire, Amiens",Health care Institution
7854595,NCT01325857,OTHER,lead,Yonsei University,University
7854961,NCT01329666,OTHER,lead,Columbia University,University
7854962,NCT01329666,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
8078591,NCT03690388,INDUSTRY,lead,Exelixis,Other
7787237,NCT04708704,OTHER,lead,Yale University,University
8078677,NCT03588884,INDUSTRY,lead,"OPKO Health, Inc.",Industry
7855527,NCT01335802,OTHER,lead,Naestved Hospital,Health care Institution
7855528,NCT01335802,OTHER,collaborator,University of Copenhagen,University
7855530,NCT01335828,OTHER,lead,AdministrateurCIC,Other
7855780,NCT01338597,OTHER,lead,Second Military Medical University,University
7659516,NCT00936858,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
7659517,NCT00936858,OTHER,collaborator,Massachusetts General Hospital,Health care Institution
7659518,NCT00936858,OTHER,collaborator,M.D. Anderson Cancer Center,Health care Institution
7659519,NCT00936858,OTHER,collaborator,MOUNT SINAI HOSPITAL,Health care Institution
7659520,NCT00936858,INDUSTRY,collaborator,Novartis,Other
7856063,NCT01341886,OTHER,lead,Mashhad University of Medical Sciences,University
7856185,NCT05251194,OTHER,lead,Seoul National University Hospital,Health care Institution
7856186,NCT05251194,OTHER,collaborator,SMG-SNU Boramae Medical Center,Health care Institution
7856341,NCT05172921,OTHER,lead,Icahn School of Medicine at Mount Sinai,Other
7856833,NCT03246958,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
7856298,NCT05243979,OTHER,lead,Assiut University,University
7856834,NCT03246958,INDUSTRY,collaborator,Bristol-Myers Squibb,Other
7856854,NCT03122847,OTHER,lead,Torben Harsløf,Other
7856855,NCT03122847,OTHER,collaborator,Odense University Hospital,Health care Institution
7787739,NCT04211337,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
7787740,NCT04211337,INDUSTRY,collaborator,Eli Lilly and Company,Other
7788205,NCT03631771,INDUSTRY,lead,GE Healthcare,Other
7807132,NCT00804830,OTHER,lead,Region Skane,Other
7857586,NCT01349634,OTHER,lead,McGill University,University
7857587,NCT01349634,OTHER,collaborator,Micronutrient Initiative,Other
7857588,NCT01349634,OTHER,collaborator,Ethiopian Health and Nutrition Research Institute,Other
8078983,NCT03094416,INDUSTRY,lead,IBSA Institut Biochimique SA,Other
7858028,NCT01354639,OTHER,lead,Yonsei University,University
7858331,NCT01358136,OTHER,lead,Naestved Hospital,Health care Institution
