index,nct_id,investigators
982,NCT01398085,Royal Derby hospital NHS foundation trust
982,NCT01398085,NHS Lothian
982,NCT01398085,Royal Devon and Exeter NHS Trust
982,NCT01398085,Glasgow and Clyde NHS Trust
982,NCT01398085,The Royal Surrey County Hospital NHS Foundation Trust
982,NCT01398085,Ipswich Hospital NHS Trust
982,NCT01398085,Leeds Teaching Hospitals NHS Trust
982,NCT01398085,University Hospitals of Leicester NHS Trust
982,NCT01398085,Royal Marsden NHS Foundation Trust
982,NCT01398085,Imperial College Healthcare NHS Trust
982,NCT01398085,Barts Health NHS Trust
982,NCT01398085,Guys and St Thomas' NHS Foundation Trust
982,NCT01398085,University College London Hospitals NHS Foundation Trust
982,NCT01398085,Maidstone and Tunbridge Wells NHS Trust
982,NCT01398085,The Christie NHS Foundation Trust
982,NCT01398085,South Tees Hospitals NHS Trust
982,NCT01398085,Velindre NHS Trust
982,NCT01398085,Newcastle upon Tyne Hospitals NHS Foundation Trust
982,NCT01398085,Norfolk and Norwich University Hospitals NHS Trust
982,NCT01398085,Nottingham University Hospitals NHS Trust
982,NCT01398085,Portsmouth Hospitals NHS Trust
982,NCT01398085,Sheffield Teaching Hospitals NHS Foundation Trust
982,NCT01398085,Southend University Hospitals NHS Trust
982,NCT01398085,East and North Herts
982,NCT01398085,Royal Wolverhampton NHS Trust
983,NCT01412762,Memorial Sloan Kettering Cancer Center
984,NCT01496313,Research Site
985,NCT01552434,M D Anderson Cancer Center
986,NCT01660984,"National Institutes of Health Clinical Center, 9000 Rockville Pike"
987,NCT01709292,University of Texas MD Anderson Cancer Center
988,NCT01723202,"University of California, San Diego"
988,NCT01723202,University of Chicago Medical Center
988,NCT01723202,"Massachusetts General Hospital, Harvard Medical School"
988,NCT01723202,Ohio State University Medical Center
988,NCT01723202,The University of Texas-MD Anderson Cancer Center
992,NCT01774279,Beaumont Hospital
992,NCT01774279,St Vincent's Hospital
992,NCT01774279,Galway University Hospital
992,NCT01774279,Addenbrookes Hospital
992,NCT01774279,Velindre Hospital
992,NCT01774279,University Hospitals of Coventry and Warwickshire
992,NCT01774279,Castle Hill Hospital
992,NCT01774279,St James' Institute
992,NCT01774279,Royal Marsden Hospital
992,NCT01774279,Norfolk and Norwich University Hospital NHS Foundation Trust
992,NCT01774279,Nottingham University NHS Trust
992,NCT01774279,"Barking, Havering and Redbridge University Hospitals NHS Trust"
992,NCT01774279,Weston Park Hospital
992,NCT01774279,Royal Shrewsbury Hospital
992,NCT01774279,New Cross Hospital
993,NCT01848171,Shandong Provincial Hospital
995,NCT01876784,Research Site
995,NCT01876784,Washington University
996,NCT01896479,
997,NCT01922440,University of Alabama at Birmingham
997,NCT01922440,University of Arizona Medical Center
997,NCT01922440,Children's Hospital Los Angeles
997,NCT01922440,Cedars-Sinai Medical Center
997,NCT01922440,Dr. Joselito Cabaccan
997,NCT01922440,University of Colorado Hospital
997,NCT01922440,Yale University
997,NCT01922440,Hanson Clinical Research Center
997,NCT01922440,Thyroid & Endocrine Center of Florida
997,NCT01922440,East-West Medical Research Institute
997,NCT01922440,Suburban Endocrinology & Diabetes
997,NCT01922440,University of Chicago Medical Center
997,NCT01922440,Northshore University Health System
997,NCT01922440,Loyola University Medical Center
997,NCT01922440,Indiana University Hospital
997,NCT01922440,"Tilak Mallik, MD F.A.C.E., LCC"
997,NCT01922440,Model Clinical Research
997,NCT01922440,Medstar Union Memorial Hospital
997,NCT01922440,Massachusetts General Hospital
997,NCT01922440,Brigham and Women's Hospital
997,NCT01922440,Harvard Medical School
997,NCT01922440,Boston Medical Center
997,NCT01922440,University of Minnesota
997,NCT01922440,Mayo Clinic - Rochester
997,NCT01922440,University of Missouri
997,NCT01922440,"Diabetes & Endocrine Associates, Methodist Physicians Clinic Diabetes and Endocrine Specialists"
997,NCT01922440,"Palm Research Center, Inc."
997,NCT01922440,Northern Nevada Endocrinology
997,NCT01922440,Rutgers Robert Wood Johnson Medical School
997,NCT01922440,Rutgers-Robert Wood Johnson Medical School
997,NCT01922440,Albany Med Endocrine Specialists
997,NCT01922440,Brokhin Medical PC
997,NCT01922440,Gerald Friedman Diabetes Institute
997,NCT01922440,Columbia University Medical Center
997,NCT01922440,"Endocrine Associates of Long Island, P.C."
997,NCT01922440,University Physicians Group Research Division
997,NCT01922440,State University Of New York Upstate Medical University
997,NCT01922440,Mecklenburg Medical Group
997,NCT01922440,"Physicians East, PA"
997,NCT01922440,Cleveland Clinic
997,NCT01922440,Ohio State University Wexner Medical Center
997,NCT01922440,Ohio Health Research Institute
997,NCT01922440,Endocrinology Associates of Armstrong
997,NCT01922440,The Children's Hospital of Philadelphia
997,NCT01922440,Thomas Jefferson University
997,NCT01922440,Alleghany General Hospital
997,NCT01922440,Hallett Center for Diabetes and Endocrinology
997,NCT01922440,University of South Carolina
997,NCT01922440,"Texas Diabetes and Endocrinology, P.A."
997,NCT01922440,Thyroid Endocrinology and Diabetes
997,NCT01922440,Academy of Diabetes Thyroid and Endocrine
997,NCT01922440,"Diabetes and Thyroid Center of Fort Worth, PLLC"
997,NCT01922440,University of Vermont
997,NCT01922440,University of Wisconsin
997,NCT01922440,"Medizinische Universitaetsklinik Graz, Universitätsklinik Für Innere Medizin Graz"
997,NCT01922440,"AKH Wien, Universitaetsklinik fuer Innere Medizin III"
997,NCT01922440,Nova Scotia Health Authority
997,NCT01922440,McMaster University
997,NCT01922440,Aallborg University Hospital
997,NCT01922440,Aarhus Universitetshospital
997,NCT01922440,Nordsjaellands Hospital - Hillerod
997,NCT01922440,Regions Hospitalet Viborg
997,NCT01922440,Diakonie-Klinikum Stuttgart
997,NCT01922440,Medizinische Hochschule Hannover
997,NCT01922440,University Hospital Duesseldorf
997,NCT01922440,University of Leipzig
997,NCT01922440,Universitaetsklinik Aachen
997,NCT01922440,Charite-Universitiitsmedizin Berlin (CCM)
997,NCT01922440,Praxis an der Kaiserreiche
997,NCT01922440,Medizinische Fakultaet Carl Gustav Carus Technische Universitaet Dresden
997,NCT01922440,Endokrinologikum Frankfurt
997,NCT01922440,MVZ endokrinologikum Göttingen
997,NCT01922440,Universitaet Zur Luebeck
997,NCT01922440,Medicover Neuroendokrinologie MVZ
997,NCT01922440,Medicover Neu-Ulm Mvz
997,NCT01922440,Medicover Oldenburg MVZ
997,NCT01922440,Medicover Saarbuecken Mvz
997,NCT01922440,Endokrinologie Zentrum Ulm
997,NCT01922440,Universitaetsklinikum Wuerzburg
997,NCT01922440,General Hospital Of Athens - Korgialenio-Benakio E.E.S.
997,NCT01922440,General Hospital of Athens Georgios Gennimatas
997,NCT01922440,General Hospital of Athens Alexandra
997,NCT01922440,AHEPA University General Hospital of Thessaloniki
997,NCT01922440,Hippokrateion General Hospital of Thessaloniki
997,NCT01922440,Azienda Ospedaliero-Universitaria Careggi
997,NCT01922440,Fondazione IRCCS Ca' Granda - Ospedale Maggiore Policlinico
997,NCT01922440,Azienda Ospedaliera San Giovanni Addolorata
997,NCT01922440,Azienda Ospedaliero-Universitaria Citta della Salute e della Scienza - Ospedale Molinette
997,NCT01922440,Haukeland University Hospital
997,NCT01922440,Spesialistsentret Pilestredet Park
997,NCT01922440,Hospital Del Mar
997,NCT01922440,Hospital Universitario San Cecilio
997,NCT01922440,Hospital Universitario 12 de Octubre
997,NCT01922440,Universitetssjukhuset I Linkoping
997,NCT01922440,Universitetssjukhuset I Orebro
997,NCT01922440,Karolinska Universitetssjukhuset Solna
997,NCT01922440,Akademiska Sjukhuset - Uppsala University Hospital
997,NCT01922440,Queen Elizabeth Hospital-Mindelsohn Way
997,NCT01922440,University of Hospitals of Leicester
997,NCT01922440,Norfolk And Norwich University Hospital - Norwich Medical School
998,NCT01947023,Memorial Sloan Kettering Cancer Center
999,NCT02012699,Penrose Cancer Center
999,NCT02012699,Porter Adventist Hospital
999,NCT02012699,Mercy Regional Medical Center
999,NCT02012699,St. Anthony Hospital
999,NCT02012699,Littleton Cancer Center
999,NCT02012699,Longmont Cancer Center
999,NCT02012699,Avista Cancer Center
999,NCT02012699,Parker Adventist Hospital
999,NCT02012699,St. Mary Corwin Medical Center
999,NCT02012699,St. Anthony North Cancer Center
999,NCT02012699,Florida Hospital Memorial Medical Center
999,NCT02012699,Florida Hospital DeLand
999,NCT02012699,Florida Hospital FISH
999,NCT02012699,Florida Hospital Flagler
999,NCT02012699,Rush-Copley Cancer Care Center
999,NCT02012699,Trinity Medical Center
999,NCT02012699,Rush-Copley Healthcare Center
999,NCT02012699,Parkview Research Center
999,NCT02012699,Community Health Network
999,NCT02012699,Community Cancer Center South
999,NCT02012699,Community Cancer Center North
999,NCT02012699,Community Howard Regional Hospital
999,NCT02012699,Methodist Jennie Edmundson Hospital
999,NCT02012699,Genesis Medical Center
999,NCT02012699,Abben Cancer Center
999,NCT02012699,"Covenant Medical Center, Inc"
999,NCT02012699,Saint Luke's Cancer Instititue - South
999,NCT02012699,Tulane University
999,NCT02012699,Breast Care Specialists of Maine
999,NCT02012699,Northwest Hospital
999,NCT02012699,William E Kahlert Regional Cancer Center
999,NCT02012699,Holyoke Medical Center
999,NCT02012699,University of Michigan Health System
999,NCT02012699,Riverwood Healthcare Center
999,NCT02012699,Essentia Health-St. Joseph's Medical Center
999,NCT02012699,Essentia Health - Duluth Clinic
999,NCT02012699,St. Luke's Hospital of Duluth
999,NCT02012699,Lake Region Healthcare
999,NCT02012699,Avera Cancer Institute- Marshall
999,NCT02012699,Mercy Hospital - Joplin
999,NCT02012699,Saint Luke's Cancer Institute - East
999,NCT02012699,Saint Luke's Cancer Institute
999,NCT02012699,Saint Luke's Cancer Institute - Kansas City North
999,NCT02012699,Saint Luke's Cancer Institute - Liberty
999,NCT02012699,Heartland Regional Medical Center dba Mosaic Life Care
999,NCT02012699,Bozeman Health Deaconess Hospital
999,NCT02012699,Logan Health
999,NCT02012699,Providence St. Patrick Hospital Montana Cancer Center
999,NCT02012699,Mary Lanning Healthcare/Morrison Cancer Center
999,NCT02012699,"Faith Regional Health Services, Carson Cancer Center"
999,NCT02012699,Great Plains Regional Medical Center
999,NCT02012699,Avera St. Anthony's Hospital
999,NCT02012699,Methodist Estabrook Cancer Center
999,NCT02012699,Nebraska Methodist Health System
999,NCT02012699,University of Nebraska Medical Center
999,NCT02012699,Regional West Health Services
999,NCT02012699,"C.R. Wood Cancer Center, Glens Falls Hospital"
999,NCT02012699,Faxton St. Luke's Healthcare/Mohawk Valley
999,NCT02012699,Cape Fear Valley Health System
999,NCT02012699,Essentia Health
999,NCT02012699,Trinity Hospital Cancer Care Center
999,NCT02012699,Aultman Alliance Community Hospital
999,NCT02012699,Aultman Hospital
999,NCT02012699,University of Pittsburgh
999,NCT02012699,Avera Medical Group Oncology and Hematology Aberdeen
999,NCT02012699,Avera Cancer Institute
999,NCT02012699,Sanford Health
999,NCT02012699,Avera Cancer Center Yankton
999,NCT02012699,Avera Sacred Heart Hospital
999,NCT02012699,Yankton Medical Clinic
999,NCT02012699,Rutland Regional Medical Center
999,NCT02012699,Mary Washington Hospital
999,NCT02012699,Ascension St. Elizabeth Hospital
999,NCT02012699,Wheaton Franciscan Healthcare - Elmbrook Memorial Hospital
999,NCT02012699,Wheaton Franciscan Healthcare - Reiman Cancer Care
999,NCT02012699,Columbia St. Mary's
999,NCT02012699,Ascension Mercy Hospital
999,NCT02012699,Wheaton Franciscan Healthcare - All Saints
999,NCT02012699,Wheaton Franciscan Healthcare - Wauwatosa Cancer Care
1000,NCT02013479,"Clinic of Medical Endocrinology, Copenhagen University Hospital, Rigshospitalet"
1000,NCT02013479,"Department of Endocrinology and Gastroenterology, Bispebjerg Hospital"
1000,NCT02013479,"Department of Internal Medicine, Hospital of South West Denmark"
1000,NCT02013479,"Department of Endorcrinology and Metabolism, Odense University Hospital"
1001,NCT02088645,"University Hospital Basel, Clinic for radiology and nuclear medicine"
1002,NCT02145143,Memorial Sloan Kettering Cancer Center
1003,NCT02152137,Minor and James Medical PLLC
1003,NCT02152137,Pacific Gynecology Specialists
1003,NCT02152137,Swedish Medical Center-Ballard Campus
1003,NCT02152137,Kaiser Permanente Washington
1003,NCT02152137,Swedish Medical Center-First Hill
1003,NCT02152137,Swedish Medical Center-Cherry Hill
1003,NCT02152137,PeaceHealth United General Medical Center
1003,NCT02152137,Providence Regional Cancer System-Shelton
1003,NCT02152137,Rockwood Clinic Cancer Treatment Center-Valley
1003,NCT02152137,Rockwood Cancer Treatment Center-DHEC-Downtown
1003,NCT02152137,Evergreen Hematology and Oncology PS
1003,NCT02152137,Rockwood North Cancer Treatment Center
1003,NCT02152137,PeaceHealth Southwest Medical Center
1003,NCT02152137,Providence Saint Mary Regional Cancer Center
1003,NCT02152137,North Star Lodge Cancer Center at Yakima Valley Memorial Hospital
1003,NCT02152137,Providence Regional Cancer System-Yelm
1003,NCT02152137,Froedtert and the Medical College of Wisconsin
1003,NCT02152137,Cancer Center of Western Wisconsin
1003,NCT02152137,Billings Clinic-Cody
1003,NCT02152137,Welch Cancer Center
1003,NCT02152137,Anchorage Associates in Radiation Medicine
1003,NCT02152137,Anchorage Radiation Therapy Center
1003,NCT02152137,Alaska Breast Care and Surgery LLC
1003,NCT02152137,Alaska Oncology and Hematology LLC
1003,NCT02152137,Alaska Regional Hospital
1003,NCT02152137,Alaska Women's Cancer Care
1003,NCT02152137,Anchorage Oncology Centre
1003,NCT02152137,Katmai Oncology Group
1003,NCT02152137,Providence Alaska Medical Center
1003,NCT02152137,Mayo Clinic Hospital
1003,NCT02152137,Mayo Clinic in Arizona
1003,NCT02152137,Providence Saint Joseph Medical Center/Disney Family Cancer Center
1003,NCT02152137,University of Colorado Hospital
1003,NCT02152137,Smilow Cancer Hospital Care Center at Saint Francis
1003,NCT02152137,Smilow Cancer Center/Yale-New Haven Hospital
1003,NCT02152137,Yale University
1003,NCT02152137,Beebe Medical Center
1003,NCT02152137,Christiana Gynecologic Oncology LLC
1003,NCT02152137,Delaware Clinical and Laboratory Physicians PA
1003,NCT02152137,Helen F Graham Cancer Center
1003,NCT02152137,Medical Oncology Hematology Consultants PA
1003,NCT02152137,Regional Hematology and Oncology PA
1003,NCT02152137,Christiana Care Health System-Christiana Hospital
1003,NCT02152137,Beebe Health Campus
1003,NCT02152137,Nanticoke Memorial Hospital
1003,NCT02152137,Christiana Care Health System-Wilmington Hospital
1003,NCT02152137,Mayo Clinic in Florida
1003,NCT02152137,Hawaii Oncology Inc-Pali Momi
1003,NCT02152137,Pali Momi Medical Center
1003,NCT02152137,The Cancer Center of Hawaii-Pali Momi
1003,NCT02152137,Hawaii Cancer Care Inc-POB II
1003,NCT02152137,Queen's Medical Center
1003,NCT02152137,Straub Clinic and Hospital
1003,NCT02152137,University of Hawaii Cancer Center
1003,NCT02152137,Hawaii Cancer Care Inc-Liliha
1003,NCT02152137,Hawaii Oncology Inc-Kuakini
1003,NCT02152137,Kuakini Medical Center
1003,NCT02152137,The Cancer Center of Hawaii-Liliha
1003,NCT02152137,Kapiolani Medical Center for Women and Children
1003,NCT02152137,Wilcox Memorial Hospital and Kauai Medical Clinic
1003,NCT02152137,Saint Alphonsus Cancer Care Center-Boise
1003,NCT02152137,Saint Luke's Mountain States Tumor Institute
1003,NCT02152137,Saint Alphonsus Cancer Care Center-Caldwell
