id,nct_id,status,name,city,state,zip,country
36556479,NCT03602261,,Northshore University Health,Evanston,Illinois,60201,United States
36556480,NCT03602261,,Renal and Transplant Associates of New England,Springfield,Massachusetts,01107,United States
36556481,NCT03602261,,Southwest MS Nephrology,McComb,Mississippi,39601,United States
36556482,NCT03602261,,Southwest Houston Research LTD,Houston,Texas,77099,United States
36556483,NCT03602261,,Kidney & Hypertension Specialists,San Antonio,Texas,78207,United States
36598926,NCT01896479,,,Parkville,Victoria,3050,Australia
36598927,NCT01896479,,,Québec,Quebec,JIH 5N4,Canada
36598928,NCT01896479,,,Toronto,,M5G 2M9,Canada
36598929,NCT01896479,,,Osijek,,31000,Croatia
36598930,NCT01896479,,,Zagreb,,10000,Croatia
36598931,NCT01896479,,,Zagreb,,1000,Croatia
36563964,NCT03543891,,First affiliated hospital of Harbin medical university,Harbin,Heilongjiang,150001,China
36598932,NCT01896479,,,Bordeaux,Gironde,33076,France
36598933,NCT01896479,,,Angers,Maine-et-Loire,49933,France
36598934,NCT01896479,,,Lyon,Rhône,69373,France
36598935,NCT01896479,,,Villejuif,Val-de-Marne,94805,France
36598936,NCT01896479,,,Dijon,,21079,France
36598937,NCT01896479,,,Paris,,75013,France
36598938,NCT01896479,,,Strasbourg Cedex,,67065,France
36598939,NCT01896479,,,Budapest,,1088,Hungary
36598940,NCT01896479,,,Debrecen,,4032,Hungary
36598941,NCT01896479,,,Jerusalem,,91120,Israel
36598942,NCT01896479,,,Petach Tikva,,49100,Israel
36598943,NCT01896479,,,Safed,,13100,Israel
36598944,NCT01896479,,,Catania,CT,95124,Italy
36598945,NCT01896479,,,Roma,RM,00161,Italy
36598946,NCT01896479,,,Sienna,SI,53100,Italy
36598947,NCT01896479,,,Pisa,Toscana,56124,Italy
36598948,NCT01896479,,,Milano,,20133,Italy
36598949,NCT01896479,,,Padua,,35138,Italy
36598950,NCT01896479,,,Torino,,10153,Italy
36598951,NCT01896479,,,Goyang,Gyeonggido,410769,"Korea, Republic of"
36598952,NCT01896479,,,Seoul,,110744,"Korea, Republic of"
36598953,NCT01896479,,,Seoul,,135-710,"Korea, Republic of"
36598954,NCT01896479,,,Amsterdam,Noord Holland,1066 CX,Netherlands
36598955,NCT01896479,,,Leiden,Zuid-Holland,2333 ZA,Netherlands
36598956,NCT01896479,,,Groningen,,9713 GZ,Netherlands
36598957,NCT01896479,,,Gliwice,Slaskie,44-100,Poland
36598958,NCT01896479,,,Poznań,Wielkopolskie,60-355,Poland
36598959,NCT01896479,,,Bucharest,,10825,Romania
36598960,NCT01896479,,,Bucharest,,11863,Romania
36598961,NCT01896479,,,Cluj-Napoca,,400058,Romania
36598962,NCT01896479,,,Timisoara,,300723,Romania
36598963,NCT01896479,,,Novosibirsk,,630068,Russian Federation
36598964,NCT01896479,,,Obninsk,,249036,Russian Federation
36598965,NCT01896479,,,St. Petersburg,,197089,Russian Federation
36598966,NCT01896479,,,Yaroslavl,,150040,Russian Federation
36598967,NCT01896479,,,Barcelona,,08035,Spain
36598968,NCT01896479,,,Madrid,,28034,Spain
36598969,NCT01896479,,,Madrid,,28046,Spain
36598970,NCT01896479,,,Lund,Skane Ian,SE-22185,Sweden
36598971,NCT01896479,,,Uppsala,Uppsala Ian,75185,Sweden
36559263,NCT03577951,Recruiting,Fujian Medical University Union Hospital,FuZhou,Fujian,350001,China
36559785,NCT03574051,Recruiting,First affiliated hospital of Harbin medical university,Harbin,Heilongjiang,150001,China
36561079,NCT03565536,Recruiting,Fujian Medical University Union Hospital,FuZhou,Fujian,350001,China
35872992,NCT03975231,Recruiting,City of Hope Medical Center,Duarte,California,91010,United States
35872993,NCT03975231,"Active, not recruiting",Ohio State University Comprehensive Cancer Center,Columbus,Ohio,43210,United States
36562257,NCT03555487,,National Taiwan Univeristy Hospital,Taipei,,100,Taiwan
36563475,NCT03547648,,Turkey,Istanbul,,34000,Turkey
36598922,NCT01896479,,,St. Leonards,New South Wales,2065,Australia
36598923,NCT01896479,,,Herston,Queensland,4006,Australia
36598924,NCT01896479,,,Kurralta Park,South Australia,5037,Australia
36560212,NCT03569787,,Megan Crowe,Coventry,,CV22DX,United Kingdom
36560955,NCT03566537,,Ahepa Hospital,Thessaloníki,Central Macedonia,54453,Greece
36572383,NCT03690388,,Exelixis Clinical Site #90,Brussels,,1000,Belgium
36566594,NCT04420754,Recruiting,Weill Cornell Medical College,New York,New York,10065,United States
36572342,NCT03690388,,Exelixis Clinical Site #2,Newport Beach,California,92658,United States
36572343,NCT03690388,,Exelixis Clinical Site #98,Sacramento,California,95817,United States
36572344,NCT03690388,,Exelixis Clinical Site #69,San Francisco,California,94115,United States
36572345,NCT03690388,,Exelixis Clinical Site #10,Stanford,California,94305,United States
36572384,NCT03690388,,Exelixis Clinical Site #31,Brussels,,1200,Belgium
36572346,NCT03690388,,Exelixis Clinical Site #3,Torrance,California,90502,United States
36572385,NCT03690388,,Exelixis Clinical Site #26,Edegem,,2650,Belgium
36572347,NCT03690388,,Exelixis Clinical Site #9,Aurora,Colorado,80045,United States
36572386,NCT03690388,,Exelixis Clinical Site #74,Edegem,,2650,Belgium
36572348,NCT03690388,,Exelixis Clinical Site #21,New Haven,Connecticut,06510,United States
36572387,NCT03690388,,Exelixis Clinical Site #100,Gent,,9000,Belgium
36572349,NCT03690388,,Exelixis Clinical Site #4,Washington,District of Columbia,20010,United States
36572350,NCT03690388,,Exelixis Clinical Site #94,Miami,Florida,33136,United States
36572457,NCT03690388,,Exelixis Clinical Site #148,Ciudad de México,,06700,Mexico
36572388,NCT03690388,,Exelixis Clinical Site #27,Namur,,5000,Belgium
36572458,NCT03690388,,Exelixis Clinical Site #161,San Luis Potosí,,78200,Mexico
36572351,NCT03690388,,Exelixis Clinical Site #93,Orlando,Florida,32804,United States
36572389,NCT03690388,,Exelixis Clinical Site #35,Cascavel,Parana,85806-300,Brazil
36572352,NCT03690388,,Exelixis Clinical Site #6,Tampa,Florida,33612,United States
36572459,NCT03690388,,Exelixis Clinical Site #128,Amsterdam,Noord-Holland,1081 HV,Netherlands
36572390,NCT03690388,,Exelixis Clinical Site #39,Porto Alegre,Rio Grande Do Sul,90035-903,Brazil
36572460,NCT03690388,,Exelixis Clinical Site #117,Leiden,Zuid-Holland,2333 ZA,Netherlands
36572353,NCT03690388,,Exelixis Clinical Site #164,Chicago,Illinois,60637,United States
36572391,NCT03690388,,Exelixis Clinical Site #140,Porto Alegre,Rio Grande Do Sul,90050-170,Brazil
36572354,NCT03690388,,Exelixis Clinical Site #54,Lexington,Kentucky,40536,United States
36572461,NCT03690388,,Exelixis Clinical Site #15,Warszawa,Mazowieckie,02-781,Poland
36572462,NCT03690388,,Exelixis Clinical Site #61,Gliwice,Slaskie,44-101,Poland
36572392,NCT03690388,,Exelixis Clinical Site #38,Porto Alegre,Rio Grande Do Sul,90110-270,Brazil
36572463,NCT03690388,,Exelixis Clinical Site #59,Poznan,Wielkopolskie,60-355,Poland
36572355,NCT03690388,,Exelixis Clinical Site #153,Boston,Massachusetts,02114,United States
36572356,NCT03690388,,Exelixis Clinical Site #80,Ann Arbor,Michigan,48109,United States
36572393,NCT03690388,,Exelixis Clinical Site #40,Sao Jose do Rio Preto,Sao Paulo,15090-000,Brazil
36572357,NCT03690388,,Exelixis Clinical Site #78,Detroit,Michigan,48201,United States
36572464,NCT03690388,,Exelixis Clinical Site #149,Cluj-Napoca,Cluj,400015,Romania
36572394,NCT03690388,,Exelixis Clinical Site #116,Ribeirão Preto,São Paulo,14051-140,Brazil
36572465,NCT03690388,,Exelixis Clinical Site #150,Craiova,Dolj,200385,Romania
36572358,NCT03690388,,Exelixis Clinical Site #22,Detroit,Michigan,48202,United States
36572395,NCT03690388,,Exelixis Clinical Site #92,Rio De Janeiro,,20231-050,Brazil
36572359,NCT03690388,,Exelixis Clinical Site #63,Columbia,Missouri,65212,United States
36572466,NCT03690388,,Exelixis Clinical Site #142,Timişoara,Timis,300166,Romania
36572396,NCT03690388,,Exelixis Clinical Site #47,Sao Paulo,,01246-000,Brazil
36572467,NCT03690388,,Exelixis Clinical Site #146,Bucuresti,,011863,Romania
36572360,NCT03690388,,Exelixis Clinical Site #42,Saint Louis,Missouri,63110,United States
36572397,NCT03690388,,Exelixis Clinical Site #20,Calgary,Alberta,T2N 4N2,Canada
36572361,NCT03690388,,Exelixis Clinical Site #11,Omaha,Nebraska,68114,United States
36572468,NCT03690388,,Exelixis Clinical Site #48,Obninsk,Kaluzhiskiy Region,249036,Russian Federation
36572398,NCT03690388,,Exelixis Clinical Site #18,Edmonton,Alberta,T6G 1Z2,Canada
36572469,NCT03690388,,Exelixis Clinical Site #55,Kislino,Kursk Region,305524,Russian Federation
36572362,NCT03690388,,Exelixis Clinical Site #118,Morristown,New Jersey,07962,United States
36572399,NCT03690388,,Exelixis Clinical Site #107,London,Ontario,N6A 5W9,Canada
36572363,NCT03690388,,Exelixis Clinical Site #76,Charlotte,North Carolina,28204,United States
36572470,NCT03690388,,Exelixis Clinical Site #157,Tyumen,Tyumen Region,625041,Russian Federation
36572400,NCT03690388,,Exelixis Clinical Site #83,Toronto,Ontario,M5G 2M9,Canada
36572471,NCT03690388,,Exelixis Clinical Site #49,Moscow,,117036,Russian Federation
36572364,NCT03690388,,Exelixis Clinical Site #19,Durham,North Carolina,27710,United States
36572401,NCT03690388,,Exelixis Clinical Site #145,Osijek,,31000,Croatia
36572365,NCT03690388,,Exelixis Clinical Site #7,Cincinnati,Ohio,45219,United States
36572472,NCT03690388,,Exelixis Clinical Site #53,Moscow,,121309,Russian Federation
36572402,NCT03690388,,Exelixis Clinical Site #137,Zagreb,,10000,Croatia
36572473,NCT03690388,,Exelixis Clinical Site #84,Moscow,,125284,Russian Federation
36572474,NCT03690388,,Exelixis Clinical Site #85,Moscow,,155478,Russian Federation
36572366,NCT03690388,,Exelixis Clinical Site #5,Easton,Pennsylvania,18045,United States
36572367,NCT03690388,,Exelixis Clinical Site #1,Philadelphia,Pennsylvania,19104,United States
36572403,NCT03690388,,Exelixis Clinical Site #138,Zagreb,,10000,Croatia
36572368,NCT03690388,,Exelixis Clinical Site #75,Pittsburgh,Pennsylvania,15232,United States
36572475,NCT03690388,,Exelixis Clinical Site #106,Omsk,,644013,Russian Federation
36572404,NCT03690388,,Exelixis Clinical Site #105,Brno,,656 53,Czechia
36572476,NCT03690388,,Exelixis Clinical Site #89,Saint Petersburg,,198255,Russian Federation
36572369,NCT03690388,,Exelixis Clinical Site #134,Charleston,South Carolina,29425,United States
36572405,NCT03690388,,Exelixis Clinical Site #104,Olomouc,,779 00,Czechia
36572370,NCT03690388,,Exelixis Clinical Site #68,Nashville,Tennessee,37232,United States
36572477,NCT03690388,,Exelixis Clinical Site #52,Samara,,443031,Russian Federation
36572406,NCT03690388,,Exelixis Clinical Site #32,Dijon,Bourgogne-Franche-Comte,21079,France
36572478,NCT03690388,,Exelixis Clinical Site #66,Yaroslavl,,150054,Russian Federation
36572371,NCT03690388,,Exelixis Clinical Site #8,Houston,Texas,77030,United States
36572407,NCT03690388,,Exelixis Clinical Site #44,Villejuif,Ile De France,94805,France
36572372,NCT03690388,,Exelixis Clinical Site #113,Seattle,Washington,98109,United States
36572479,NCT03690388,,Exelixis Clinical Site #14,Barcelona,,08035,Spain
36572408,NCT03690388,,Exelixis Clinical Site #67,Bordeaux,Nouvelle - Aquitaine,33075,France
36572480,NCT03690388,,Exelixis Clinical Site #99,Barcelona,,08036,Spain
36572373,NCT03690388,,Exelixis Clinical Site #96,Pergamino,Buenos Aires,B2700CPM,Argentina
36572374,NCT03690388,,Exelixis Clinical Site #97,Caba,,C1012AAR,Argentina
36572481,NCT03690388,,Exelixis Clinical Site #114,Madrid,,28027,Spain
36572409,NCT03690388,,Exelixis Clinical Site #45,Angers,Pays De La Loire,4933,France
36572482,NCT03690388,,Exelixis Clinical Site #30,Madrid,,28033,Spain
36572375,NCT03690388,,Exelixis Clinical Site #129,Córdoba,,X5000AVE,Argentina
36572410,NCT03690388,,Exelixis Clinical Site #72,Marseille,Provence-Alpes-Cote d'Azur,13915,France
36572376,NCT03690388,,Exelixis Clinical Site #17,St. Leonards,New South Wales,2065,Australia
36572483,NCT03690388,,Exelixis Clinical Site #13,Madrid,,28034,Spain
36572411,NCT03690388,,Exelixis Clinical Site #102,Besançon,,25030,France
36572484,NCT03690388,,Exelixis Clinical Site #16,Madrid,,28040,Spain
36572377,NCT03690388,,Exelixis Clinical Site #25,Waratah,New South Wales,2298,Australia
36572412,NCT03690388,,Exelixis Clinical Site #91,Lyon Cedex 08,,69373,France
36572378,NCT03690388,,Exelixis Clinical Site #86,Bedford Park,South Australia,5042,Australia
36572485,NCT03690388,,Exelixis Clinical Site #33,Madrid,,28041,Spain
36572413,NCT03690388,,Exelixis Clinical Site #82,Nice,,06189,France
36572486,NCT03690388,,Exelixis Clinical Site #73,Madrid,,28046,Spain
36572379,NCT03690388,,Exelixis Clinical Site #24,Melbourne,Victoria,3004,Australia
36572414,NCT03690388,,Exelixis Clinical Site #152,Paris,,75013,France
36572380,NCT03690388,,Exelixis Clinical Site #12,Herston,,4029,Australia
36572487,NCT03690388,,Exelixis Clinical Site #23,Madrid,,28050,Spain
36572415,NCT03690388,,Exelixis Clinical Site #95,Strasbourg Cedex,,67065,France
36572488,NCT03690388,,Exelixis Clinical Site #81,Málaga,,29010,Spain
36572381,NCT03690388,,Exelixis Clinical Site #62,Salzburg,,5020,Austria
36572416,NCT03690388,,Exelixis Clinical Site #121,Tübingen,Baden-Württemberg,72076,Germany
36572417,NCT03690388,,Exelixis Clinical Site #156,Würzburg,Bayern,97080,Germany
36572418,NCT03690388,,Exelixis Clinical Site #125,Marburg,Hesse,35043,Germany
36572382,NCT03690388,,Exelixis Clinical Site #119,Vienna,,1090,Austria
36572419,NCT03690388,,Exelixis Clinical Site #163,Hannover,Lower Saxony,30625,Germany
36572420,NCT03690388,,Exelixis Clinical Site #124,Magdeburg,Sachsen-Anhalt,39120,Germany
36572421,NCT03690388,,Exelixis Clinical Site #151,Dresden,Saxony,01307,Germany
36572489,NCT03690388,,Exelixis Clinical Site #136,Tainan,,704,Taiwan
36572422,NCT03690388,,Exelixis Clinical Site #155,Aachen,,52074,Germany
36572490,NCT03690388,,Exelixis Clinical Site #112,Tainan,,71004,Taiwan
36572423,NCT03690388,,Exelixis Clinical Site #131,Bonn,,53127,Germany
36572491,NCT03690388,,Exelixis Clinical Site #77,Taipei,,10002,Taiwan
36572424,NCT03690388,,Exelixis Clinical Site #154,Essen,,45147,Germany
36572492,NCT03690388,,Exelixis Clinical Site #101,Taipei,,11490,Taiwan
36572425,NCT03690388,,Exelixis Clinical Site #160,Freiburg,,79106,Germany
36572493,NCT03690388,,Exelixis Clinical Site #126,Bangkok Noi,Bangkok,10700,Thailand
36572426,NCT03690388,,Exelixis Clinical Site #159,Hamburg,,20246,Germany
36572494,NCT03690388,,Exelixis Clinical Site #122,Pathum Wan,Bangkok,10330,Thailand
36572427,NCT03690388,,Exelixis Clinical Site #139,München,,81377,Germany
36572495,NCT03690388,,Exelixis Clinical Site #141,Ratchathewi,Bangkok,10400,Thailand
36572428,NCT03690388,,Exelixis Clinical Site #28,Hong Kong,,,Hong Kong
36572496,NCT03690388,,Exelixis Clinical Site #130,Hat Yai,Songkla,90110,Thailand
36572429,NCT03690388,,Exelixis Clinical Site #46,Budapest,,1122,Hungary
36572497,NCT03690388,,Exelixis Clinical Site #88,Birmingham,England,B15 2TH,United Kingdom
36572430,NCT03690388,,Exelixis Clinical Site #37,Pecs,,7624,Hungary
36572498,NCT03690388,,Exelixis Clinical Site #71,Bristol,England,BS2 8ED,United Kingdom
36572431,NCT03690388,,Exelixis Clinical Site #43,Haifa,,3109601,Israel
36572499,NCT03690388,,Exelixis Clinical Site #162,London,England,SW3 6JJ,United Kingdom
36572432,NCT03690388,,Exelixis Clinical Site #41,Jerusalem,,9112001,Israel
36572500,NCT03690388,,Exelixis Clinical Site #51,Oxford,England,OX3 7LE,United Kingdom
36572433,NCT03690388,,Exelixis Clinical Site #58,Petah tikva,,4941492,Israel
36572501,NCT03690388,,Exelixis Clinical Site #64,Aberdeen,Scotland,AB25 2ZN,United Kingdom
36572434,NCT03690388,,Exelixis Clinical Site #109,Viagrande,Catania,95029,Italy
36572502,NCT03690388,,Exelixis Clinical Site #50,Glasgow,Scotland,G12 0YN,United Kingdom
36572435,NCT03690388,,Exelixis Clinical Site #135,Catania,CT,95122,Italy
36572503,NCT03690388,,Exelixis Clinical Site #60,Cardiff,Wales,CF14 2TL,United Kingdom
36572436,NCT03690388,,Exelixis Clinical Site #132,Meldola,Forlì - Cesena,47017,Italy
36572504,NCT03690388,,Exelixis Clinical Site #65,Manchester,,M20 4BX,United Kingdom
36572437,NCT03690388,,Exelixis Clinical Site #144,Genova,GE,16132,Italy
36572505,NCT03690388,,Exelixis Clinical Site #57,Sheffield,,S10 2SJ,United Kingdom
36572438,NCT03690388,,Exelixis Clinical Site #143,Rozzano,Milano,20089,Italy
36572439,NCT03690388,,Exelixis Clinical Site #29,Pisa,PI,56124,Italy
36572440,NCT03690388,,Exelixis Clinical Site #120,Torino,TO,10126,Italy
36572441,NCT03690388,,Exelixis Clinical Site #103,Milano,,20133,Italy
36572442,NCT03690388,,Exelixis Clinical Site #110,Milano,,20141,Italy
36572443,NCT03690388,,Exelixis Clinical Site #115,Milano,,20149,Italy
36572444,NCT03690388,,Exelixis Clinical Site #108,Napoli,,80131,Italy
36572445,NCT03690388,,Exelixis Clinical Site #56,Napoli,,80131,Italy
36572446,NCT03690388,,Exelixis Clinical Site #123,Padova,,35128,Italy
36572447,NCT03690388,,Exelixis Clinical Site #87,Roma,,00144,Italy
36572448,NCT03690388,,Exelixis Clinical Site #127,Roma,,00161,Italy
36572449,NCT03690388,,Exelixis Clinical Site #111,Siena,,53100,Italy
36572450,NCT03690388,,Exelixis Clinical Site #70,Busan,,49267,"Korea, Republic of"
36572451,NCT03690388,,Exelixis Clinical Site #79,Gyeonggi-do,,10408,"Korea, Republic of"
36572452,NCT03690388,,Exelixis Clinical Site #36,Seoul,,03080,"Korea, Republic of"
36572453,NCT03690388,,Exelixis Clinical Site #34,Seoul,,05505,"Korea, Republic of"
36572454,NCT03690388,,Exelixis Clinical Site #158,Tuxtla Gutiérrez,Chiapas,29038,Mexico
36572455,NCT03690388,,Exelixis Clinical Site #133,Ciudad de Mèxico,,06100,Mexico
36572456,NCT03690388,,Exelixis Clinical Site #147,Ciudad de México,,03100,Mexico
34863923,NCT01240590,,"National Institutes of Health Clinical Center, 9000 Rockville Pike",Bethesda,Maryland,20892,United States
