nct_id,downcase_mesh_term,official_title,all_conditions,study_first_submitted_date,primary_completion_date,completion_date,study_type,overall_status,study_phases,funded_bys,sponsors_name,investigators,intervention_types,location,minimum_age_num,maximum_age_num,category_age,category,sub_category,URL
NCT03690388,differentiated thyroid cancer,"A Phase 3, Randomized, Double-Blind, Placebo-Controlled Study of Cabozantinib (XL184) in Subjects With Radioiodine-Refractory Differentiated Thyroid Cancer Who Have Progressed After Prior Vascular Endothelial Growth Factor Receptor (VEGFR) -Targeted Therapy",Differentiated Thyroid Cancer,2018-09-26,2020-08-19,2022-12-31,Interventional,"Active, not recruiting",Phase 3,Exelixis,Exelixis,Exelixis Clinical Site #2|Exelixis Clinical Site #98|Exelixis Clinical Site #69|Exelixis Clinical Site #10|Exelixis Clinical Site #3|Exelixis Clinical Site #9|Exelixis Clinical Site #21|Exelixis Clinical Site #4|Exelixis Clinical Site #94|Exelixis Clinical Site #93|Exelixis Clinical Site #6|Exelixis Clinical Site #164|Exelixis Clinical Site #54|Exelixis Clinical Site #153|Exelixis Clinical Site #80|Exelixis Clinical Site #78|Exelixis Clinical Site #22|Exelixis Clinical Site #63|Exelixis Clinical Site #42|Exelixis Clinical Site #11|Exelixis Clinical Site #118|Exelixis Clinical Site #76|Exelixis Clinical Site #19|Exelixis Clinical Site #7|Exelixis Clinical Site #5|Exelixis Clinical Site #1|Exelixis Clinical Site #75|Exelixis Clinical Site #134|Exelixis Clinical Site #68|Exelixis Clinical Site #8|Exelixis Clinical Site #113|Exelixis Clinical Site #96|Exelixis Clinical Site #97|Exelixis Clinical Site #129|Exelixis Clinical Site #17|Exelixis Clinical Site #25|Exelixis Clinical Site #86|Exelixis Clinical Site #24|Exelixis Clinical Site #12|Exelixis Clinical Site #62|Exelixis Clinical Site #119|Exelixis Clinical Site #90|Exelixis Clinical Site #31|Exelixis Clinical Site #26|Exelixis Clinical Site #74|Exelixis Clinical Site #100|Exelixis Clinical Site #27|Exelixis Clinical Site #35|Exelixis Clinical Site #39|Exelixis Clinical Site #140|Exelixis Clinical Site #38|Exelixis Clinical Site #40|Exelixis Clinical Site #116|Exelixis Clinical Site #92|Exelixis Clinical Site #47|Exelixis Clinical Site #20|Exelixis Clinical Site #18|Exelixis Clinical Site #107|Exelixis Clinical Site #83|Exelixis Clinical Site #145|Exelixis Clinical Site #137|Exelixis Clinical Site #138|Exelixis Clinical Site #105|Exelixis Clinical Site #104|Exelixis Clinical Site #32|Exelixis Clinical Site #44|Exelixis Clinical Site #67|Exelixis Clinical Site #45|Exelixis Clinical Site #72|Exelixis Clinical Site #102|Exelixis Clinical Site #91|Exelixis Clinical Site #82|Exelixis Clinical Site #152|Exelixis Clinical Site #95|Exelixis Clinical Site #121|Exelixis Clinical Site #156|Exelixis Clinical Site #125|Exelixis Clinical Site #163|Exelixis Clinical Site #124|Exelixis Clinical Site #151|Exelixis Clinical Site #155|Exelixis Clinical Site #131|Exelixis Clinical Site #154|Exelixis Clinical Site #160|Exelixis Clinical Site #159|Exelixis Clinical Site #139|Exelixis Clinical Site #28|Exelixis Clinical Site #46|Exelixis Clinical Site #37|Exelixis Clinical Site #43|Exelixis Clinical Site #41|Exelixis Clinical Site #58|Exelixis Clinical Site #109|Exelixis Clinical Site #135|Exelixis Clinical Site #132|Exelixis Clinical Site #144|Exelixis Clinical Site #143|Exelixis Clinical Site #29|Exelixis Clinical Site #120|Exelixis Clinical Site #103|Exelixis Clinical Site #110|Exelixis Clinical Site #115|Exelixis Clinical Site #108|Exelixis Clinical Site #56|Exelixis Clinical Site #123|Exelixis Clinical Site #87|Exelixis Clinical Site #127|Exelixis Clinical Site #111|Exelixis Clinical Site #70|Exelixis Clinical Site #79|Exelixis Clinical Site #36|Exelixis Clinical Site #34|Exelixis Clinical Site #158|Exelixis Clinical Site #133|Exelixis Clinical Site #147|Exelixis Clinical Site #148|Exelixis Clinical Site #161|Exelixis Clinical Site #128|Exelixis Clinical Site #117|Exelixis Clinical Site #15|Exelixis Clinical Site #61|Exelixis Clinical Site #59|Exelixis Clinical Site #149|Exelixis Clinical Site #150|Exelixis Clinical Site #142|Exelixis Clinical Site #146|Exelixis Clinical Site #48|Exelixis Clinical Site #55|Exelixis Clinical Site #157|Exelixis Clinical Site #49|Exelixis Clinical Site #53|Exelixis Clinical Site #84|Exelixis Clinical Site #85|Exelixis Clinical Site #106|Exelixis Clinical Site #89|Exelixis Clinical Site #52|Exelixis Clinical Site #66|Exelixis Clinical Site #14|Exelixis Clinical Site #99|Exelixis Clinical Site #114|Exelixis Clinical Site #30|Exelixis Clinical Site #13|Exelixis Clinical Site #16|Exelixis Clinical Site #33|Exelixis Clinical Site #73|Exelixis Clinical Site #23|Exelixis Clinical Site #81|Exelixis Clinical Site #136|Exelixis Clinical Site #112|Exelixis Clinical Site #77|Exelixis Clinical Site #101|Exelixis Clinical Site #126|Exelixis Clinical Site #122|Exelixis Clinical Site #141|Exelixis Clinical Site #130|Exelixis Clinical Site #88|Exelixis Clinical Site #71|Exelixis Clinical Site #162|Exelixis Clinical Site #51|Exelixis Clinical Site #64|Exelixis Clinical Site #50|Exelixis Clinical Site #60|Exelixis Clinical Site #65|Exelixis Clinical Site #57,Drug|Drug,"Argentina|Australia|Austria|Belgium|Brazil|Canada|Croatia|Czechia|France|Germany|Hong Kong|Hungary|Israel|Italy|Korea, Republic of|Mexico|Netherlands|Poland|Romania|Russian Federation|Spain|Taiwan|Thailand|United Kingdom|United States",16.0,120.0,[0-17]|[18-65]|[65 and more],Thyroid neoplasms,"Differentiated thyroid cancer, all",https://clinicaltrials.gov/ct2/show/NCT03690388
NCT03708627,graves ophthalmopathy,The Role of Bimatoprost in Graves' Periorbitopathy,Graves Ophthalmopathy,2018-10-13,2022-05-31,2022-06-30,Interventional,Recruiting,Early Phase 1,Johns Hopkins University,Johns Hopkins University,University of Washington,Drug,United States,18.0,120.0,[18-65]|[65 and more],Hyperthyroidism,Orbitopathy,https://clinicaltrials.gov/ct2/show/NCT03708627
NCT03713671,primary hyperparathyroidism,The Effect of Quadriceps Femoris Muscle Fatigue Protocol on Gait and Balance Parameters Before and After Parathyroidectomy in Patients With Primary Hyperparathyroidism,Primary Hyperparathyroidism,2018-10-18,2022-01-10,2022-01-30,Interventional,Recruiting,Not Applicable,Recep Tayyip Erdogan University Training and Research Hospital,Ankara Education and Research Hospital|Hacettepe University|Recep Tayyip Erdogan University Training and Research Hospital,Ankara Education and Research Hospital,Diagnostic Test,Turkey,45.0,65.0,[18-65]|[65 and more],Parathyroid diseases,Parathyroid diseases,https://clinicaltrials.gov/ct2/show/NCT03713671
NCT03753919,metastatic thyroid cancer,"A Phase II Study of Durvalumab (MEDI4736) Plus Tremelimumab for the Treatment of Patients With Progressive, Refractory Advanced Thyroid Carcinoma - The DUTHY Trial",Metastatic Thyroid Cancer|Metastatic Thyroid Follicular Carcinoma|Metastatic Thyroid Papillary Carcinoma,2018-11-20,2022-07-31,2022-12-31,Interventional,Recruiting,Phase 2,Grupo Espanol de Tumores Neuroendocrinos,Grupo Espanol de Tumores Neuroendocrinos|MFAR,Instituto Catalán de Oncología de Hospitalet|Hospital Provincial de Castellón|Hospital Clínic Barcelona|Hospital Universitari Vall d'Hebron|MD Anderson Cancer Center|Hospital Clínico San Carlos|Hospital Universitario 12 de Octubre|Hospital Universitario HM Sanchinarro|Hospital Universitario La Paz|Hospital Universitario Ramón y Cajal|Hospital General Universitario Morales Meseguer|Hospital Universitario Virgen de la Victoria|Clínica Universidad de Navarra|Instituto Valenciano de Oncología|Complejo Hospitalario Universitario de Vigo (CHUVI),Drug|Drug,Spain,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Metastatic Thyroid Cancer,https://clinicaltrials.gov/ct2/show/NCT03753919
NCT03757637,differentiated thyroid cancer,"Yeur-Hur Lai, PhD, RN, School of Nursing, College of Medicine, National Taiwan University",Differentiated Thyroid Cancer,2018-11-27,2022-12-31,2022-12-31,Interventional,Recruiting,Not Applicable,National Taiwan University Hospital,National Taiwan University Hospital,"Department of Surgery, National Taiwan University Hospital, No.7, Chung-Shan South Road, Taipei, TAIWAN, R.O.C.",Other|Other,Taiwan,0.0,120.0,[0-17]|[18-65]|[65 and more],Thyroid neoplasms,"Differentiated thyroid cancer, all",https://clinicaltrials.gov/ct2/show/NCT03757637
NCT03765333,thyroid cancer,"Descriptive Observational Epidemiological Study on the Characteristics of Thyroid Cancer in Patients Treated in Oncology Services of Spanish Centers: National Registry of Thyroid Cancer - Differentiated, Medullary and Anaplastic",Thyroid Cancer,2018-11-20,2021-09-30,2021-11-30,Observational,Recruiting,,Grupo Espanol de Tumores Neuroendocrinos,Grupo Espanol de Tumores Neuroendocrinos,Hospital Universitari Vall d'Hebron,,Spain,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT03765333
NCT03779906,hypothyroidism,"A Prospective, Multicenter Observational Study to Evaluate Thyroid Function of Pediatric Subjects From Birth to 3 Years Exposed to ISOVUE® (Iopamidol Injection)",Hypothyroidism,2018-12-17,2024-12-01,2025-01-31,Interventional,Recruiting,Phase 4,"Bracco Diagnostics, Inc","Bracco Diagnostics, Inc",Children's Hospital and Medical Center,Drug,United States,0.0,3.0,[0-17],Hypothyroidism,Hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT03779906
NCT03822507,secondary hyperparathyroidism,"A Phase 3, Randomized, Double-Blind, Intra-Subject Dose-Adjustment, Parallel-Group Study of KHK7580 and Cinacalcet Hydrochloride in Subjects With Secondary Hyperparathyroidism Receiving Hemodialysis",Secondary Hyperparathyroidism,2019-01-29,2021-09-30,2022-03-31,Interventional,Recruiting,Phase 3,"Kyowa Kirin Co., Ltd.","Kyowa Hakko Kirin China Pharmaceutical Co., LTD.|Kyowa Kirin Co., Ltd.|Kyowa Kirin Korea Co., Ltd.",Research site_29|Research site_34|Research site_25|Research site_22|Research site_23|Research site_30|Research site_28|Research site_32|Research site_33|Research site_24|Research site_26|Research site_27|Research site_31|Research site_11|Research site_21|Research site_13|Research site_15|Research site_12|Research site_18|Research site_14|Research site_17|Research site_19|Research site_20|Research site_16|Research site_2|Research site_3|Research site_5|Research site_9|Research site_4|Research site_7|Research site_10|Research site_1|Research site_6|Research site_8,Drug|Drug,"China|Hong Kong|Korea, Republic of|Taiwan",18.0,120.0,[18-65]|[65 and more],Parathyroid diseases,Parathyroid diseases,https://clinicaltrials.gov/ct2/show/NCT03822507
NCT03823859,hyperthyroidism,Metabolomics of Thyroid Hormones,Central Hypothyroidism|Hyperthyroidism|Hypothyroidism,2019-01-28,2021-07-28,2021-12-31,Observational [Patient Registry],"Active, not recruiting",,"University Hospital, Basel, Switzerland","ETH Zurich|University Hospital, Basel, Switzerland","University Hospital Basel, Department of Endocrinology",Diagnostic Test|Diagnostic Test|Diagnostic Test,Switzerland,18.0,80.0,[18-65]|[65 and more],Hyperthyroidism,Hyperthyroidism,https://clinicaltrials.gov/ct2/show/NCT03823859
NCT03823859,central hypothyroidism,Metabolomics of Thyroid Hormones,Central Hypothyroidism|Hyperthyroidism|Hypothyroidism,2019-01-28,2021-07-28,2021-12-31,Observational [Patient Registry],"Active, not recruiting",,"University Hospital, Basel, Switzerland","ETH Zurich|University Hospital, Basel, Switzerland","University Hospital Basel, Department of Endocrinology",Diagnostic Test|Diagnostic Test|Diagnostic Test,Switzerland,18.0,80.0,[18-65]|[65 and more],Hypothyroidism,Secondary hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT03823859
NCT03831620,primary hyperparathyroidism,The Crosstalk Between Calcium-sensing Receptor Signaling and Endocannabinoid System in Primary Hyperparathyroidism,Primary Hyperparathyroidism,2019-01-25,2022-07-31,2022-07-31,Observational [Patient Registry],Recruiting,,"University Hospital Inselspital, Berne","University Hospital Inselspital, Berne","Department of visceral surgery and transplant surgery, Berne University Hospital",,Switzerland,18.0,120.0,[18-65]|[65 and more],Parathyroid diseases,Parathyroid diseases,https://clinicaltrials.gov/ct2/show/NCT03831620
NCT03841617,thyroid cancer,The Use of 124-I-PET/CT Whole Body and Lesional Dosimetry in Differentiated Thyroid Cancer,Thyroid Cancer,2019-02-13,2024-02-01,2029-02-01,Interventional,Recruiting,Phase 2,National Institutes of Health Clinical Center (CC),National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),National Institutes of Health Clinical Center,Drug|Radiation|Radiation|Other,United States,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT03841617
NCT03884140,thyroid nodule,Clinical Diagnostic Evaluation of Thyroid Nodules,Thyroid Nodule,2019-03-19,2022-06-01,2022-09-01,Observational [Patient Registry],Not yet recruiting,,Assiut University,Assiut University,,,,18.0,75.0,[18-65]|[65 and more],Nodule,Nodule,https://clinicaltrials.gov/ct2/show/NCT03884140
NCT03892993,thyroid gland medullary carcinoma,"Designing a Decision Aid to Help People With Medullary Thyroid Cancer Make Decisions With Their Doctors About Whether to Start or Stop New Drugs, Enroll in Clinical Trials, or Continue With Active Surveillance",Thyroid Gland Medullary Carcinoma,2019-02-21,2023-04-19,2024-04-19,Interventional,Recruiting,Not Applicable,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center|National Cancer Institute (NCI),M D Anderson Cancer Center,Other|Other,United States,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,"Thyroid cancer, medullary",https://clinicaltrials.gov/ct2/show/NCT03892993
NCT03899792,papillary thyroid cancer,A Phase 1/2 Study of the Oral RET Inhibitor LOXO 292 in Pediatric Patients With Advanced RET-Altered Solid or Primary Central Nervous System Tumors,Infantile Fibrosarcoma|Infantile Myofibromatosis|Medullary Thyroid Cancer|Papillary Thyroid Cancer|Soft Tissue Sarcoma,2019-02-06,2023-03-26,2024-03-26,Interventional,Recruiting,Phase 1/Phase 2,Eli Lilly and Company,"Eli Lilly and Company|Loxo Oncology, Inc.",Childrens Hospital of Los Angeles|Lucile Packard Children's Hospital|The Children's Hospital for Cancer and Blood Disorders|Nemours Children's Health|Dana-Farber Cancer Institute|University of Minnesota Hospital|Memorial Sloan Kettering Cancer Center|Cincinnati Children's Hospital Medical Center|Children's Hospital of Philadelphia|St. Jude Children's Research Hospital|University of Texas Southwestern Medical Center at Dallas|Texas Childrens Hospital|Seattle Children's Hospital Research Foundation|The Children's Hospital at Westmead|Royal Children's Hospital|The Hospital for Sick Children|Rigshospitalet|Gustave Roussy|Universitätsklinikum Heidelberg|Fondazione IRCCS Istituto Nazionale dei Tumori|Hokkaido University Hospital|National Cancer Center Hospital|Hiroshima University Hospital|Kyoto University Hospital|Seoul National University Hospital|Hospital Universitari Vall d'Hebron|University College Hospital - London,Drug,"Australia|Canada|Denmark|France|Germany|Italy|Japan|Korea, Republic of|Spain|United Kingdom|United States",6.0,21.0,[0-17]|[18-65],Thyroid neoplasms,"Thyroid cancer, papillary",https://clinicaltrials.gov/ct2/show/NCT03899792
NCT03899792,medullary thyroid cancer,A Phase 1/2 Study of the Oral RET Inhibitor LOXO 292 in Pediatric Patients With Advanced RET-Altered Solid or Primary Central Nervous System Tumors,Infantile Fibrosarcoma|Infantile Myofibromatosis|Medullary Thyroid Cancer|Papillary Thyroid Cancer|Soft Tissue Sarcoma,2019-02-06,2023-03-26,2024-03-26,Interventional,Recruiting,Phase 1/Phase 2,Eli Lilly and Company,"Eli Lilly and Company|Loxo Oncology, Inc.",Childrens Hospital of Los Angeles|Lucile Packard Children's Hospital|The Children's Hospital for Cancer and Blood Disorders|Nemours Children's Health|Dana-Farber Cancer Institute|University of Minnesota Hospital|Memorial Sloan Kettering Cancer Center|Cincinnati Children's Hospital Medical Center|Children's Hospital of Philadelphia|St. Jude Children's Research Hospital|University of Texas Southwestern Medical Center at Dallas|Texas Childrens Hospital|Seattle Children's Hospital Research Foundation|The Children's Hospital at Westmead|Royal Children's Hospital|The Hospital for Sick Children|Rigshospitalet|Gustave Roussy|Universitätsklinikum Heidelberg|Fondazione IRCCS Istituto Nazionale dei Tumori|Hokkaido University Hospital|National Cancer Center Hospital|Hiroshima University Hospital|Kyoto University Hospital|Seoul National University Hospital|Hospital Universitari Vall d'Hebron|University College Hospital - London,Drug,"Australia|Canada|Denmark|France|Germany|Italy|Japan|Korea, Republic of|Spain|United Kingdom|United States",6.0,21.0,[0-17]|[18-65],Thyroid neoplasms,"Thyroid cancer, medullary",https://clinicaltrials.gov/ct2/show/NCT03899792
NCT03905369,thyroid cancer,Focus on Values to Stimulate Shared Decisions in Patients With Thyroid Cancer: A Multifaceted COMmunication BOoster (COMBO),Thyroid Cancer,2019-03-21,2022-09-01,2023-03-01,Interventional,Recruiting,Not Applicable,Radboud University Medical Center,Dutch Cancer Society|Radboud University Medical Center,Rijnstate hospital|CWZ|Radboudumc|MUMC|Catharina hospital|AUMC|AVL|Haga|LUMC|UMCG|UMC Utrecht,Other|Other,Netherlands,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT03905369
NCT03926585,hypothyroidism,Longtime Effect of Combination Treatment With L-thyroxine (L-T4) and Liothyronine (L-T3) in Patients With Persistent Hypothyroid Symptoms - Relation to Polymorphisms (SNP) in the DIO2 and the MCT10 Gene,Hypothyroidism,2019-04-15,2022-04-30,2022-04-30,Observational,Recruiting,,Herlev Hospital,Birte Nygaard,Herlev Hospital,,Denmark,18.0,80.0,[18-65]|[65 and more],Hypothyroidism,Hypothyroidism,https://clinicaltrials.gov/ct2/show/NCT03926585
NCT03931109,primary hyperparathyroidism,Circulating microRNA Signatures in Primary Hyperparathyroidism,"Osteoporosis, Postmenopausal|Primary Hyperparathyroidism",2019-04-15,2022-04-30,2022-04-30,Observational [Patient Registry],"Active, not recruiting",,University of Pennsylvania,University of Pennsylvania,Perelman Center for Advanced Medicine/ Hospital of the University of Pennsylvania,,United States,50.0,100.0,[18-65]|[65 and more],Parathyroid diseases,Parathyroid diseases,https://clinicaltrials.gov/ct2/show/NCT03931109
NCT03937349,secondary hyperparathyroidism,Impact of Parathyroidectomy on Cardiovascular Calcification in Dialysis-dependent Patients: a Prospective Cohort Study,Chronic Kidney Disease Mineral and Bone Disorder|Dialysis|Secondary Hyperparathyroidism|Vascular Calcification,2019-05-01,2022-12-31,2022-12-31,Observational,Recruiting,,"Saint Petersburg State University, Russia","Saint Petersburg State University, Russia","Saint-Petersburg State University, Clinic of advanced medical technologies n.a. N.I.Pirogov",,Russian Federation,18.0,120.0,[18-65]|[65 and more],Parathyroid diseases,Parathyroid diseases,https://clinicaltrials.gov/ct2/show/NCT03937349
NCT03942380,thyroid neoplasms,Cell-free Tumor DNAand HPV-DNA in Blood Samples From Newly Diagnosed Patients With Head and Neck Cancer,Head and Neck Cancer|Head and Neck Neoplasms|Head and Neck Squamous Cell Carcinoma|Hypopharynx Cancer|Hypopharynx Carcinoma|Hypopharynx Neoplasm|Larynx Cancer|Larynx Carcinoma|Larynx Neoplasm|Nasopharyngeal Cancer|Nasopharyngeal Carcinoma|Nasopharynx Neoplasm|Oral Cancer|Oral Cavity Cancer|Oral Neoplasm|Oropharynx Cancer|Oropharynx Carcinoma|Oropharynx Neoplasm|Salivary Gland Cancer|Salivary Gland Carcinoma|Salivary Gland Neoplasms|Sinonasal Cancer|Sinonasal Carcinoma|Sinonasal Neoplasm|Thyroid Cancer|Thyroid Carcinoma|Thyroid Neoplasms,2019-04-15,2025-02-01,2025-02-01,Interventional,Recruiting,Not Applicable,"Rigshospitalet, Denmark","Christian von Buchwald|Copenhagen University Hospital, Denmark|Department of Otorhinolaryngology, Head and Neck Surgery and Audiology","University Hospital of Copenhagen, Rigshospitalet",Diagnostic Test,Denmark,18.0,120.0,[18-65]|[65 and more],Thyroid neoplasms,Thyroid cancer,https://clinicaltrials.gov/ct2/show/NCT03942380
